,category,domain,img,type,task
10049,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5182.jpg,train,1
10050,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5183.jpg,train,1
10051,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5184.jpg,train,1
10052,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5185.jpg,train,26
10053,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5186.jpg,train,1
10054,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5187.jpg,train,17
10055,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5188.jpg,train,17
10056,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5189.jpg,train,17
10057,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5190.jpg,train,17
10058,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5191.jpg,train,1
10059,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5192.jpg,train,17
10060,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5193.jpg,train,17
10061,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5194.jpg,train,7
10062,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5195.jpg,test,11
10063,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5196.jpg,train,17
10064,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5197.jpg,train,1
10065,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5198.jpg,test,3
10066,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5199.jpg,test,17
10067,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5200.jpg,train,17
10068,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5201.jpg,train,1
10069,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5202.jpg,train,17
10070,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5203.jpg,train,1
10071,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5204.jpg,train,12
10072,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5205.jpg,train,17
10073,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5206.jpg,train,17
10074,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5207.jpg,train,17
10075,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5208.jpg,train,1
10076,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5209.jpg,train,17
10077,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5210.jpg,test,15
10078,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5211.jpg,train,1
10079,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5212.jpg,train,17
10080,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5213.jpg,train,1
10081,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5214.jpg,train,17
10082,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5215.jpg,train,17
10083,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5216.jpg,train,17
10084,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5217.jpg,train,17
10085,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5218.jpg,train,17
10086,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5219.jpg,train,1
10087,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5220.jpg,train,17
10088,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5221.jpg,train,17
10089,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5222.jpg,train,17
10090,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5223.jpg,train,1
10091,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5224.jpg,train,1
10092,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5225.jpg,train,17
10093,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5226.jpg,train,17
10094,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5227.jpg,train,17
10095,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5228.jpg,train,17
10096,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5229.jpg,train,1
10097,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5230.jpg,train,17
10098,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5231.jpg,train,17
10099,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5232.jpg,train,18
10100,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5233.jpg,test,7
10101,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5234.jpg,train,17
10102,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5235.jpg,train,1
10103,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5236.jpg,train,17
10104,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5237.jpg,train,17
10105,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5238.jpg,train,17
10106,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5239.jpg,train,17
10107,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5240.jpg,train,1
10108,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5241.jpg,train,17
10109,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5242.jpg,train,17
10110,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5243.jpg,test,24
10111,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5244.jpg,train,1
10112,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5245.jpg,test,20
10113,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5246.jpg,train,17
10114,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5247.jpg,test,8
10115,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5248.jpg,train,8
10116,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5249.jpg,train,17
10117,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5250.jpg,train,1
10118,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5251.jpg,test,19
10119,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5252.jpg,train,17
10120,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5253.jpg,test,25
10121,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5254.jpg,train,1
10122,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5255.jpg,train,1
10123,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5256.jpg,train,17
10124,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5257.jpg,test,22
10125,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5258.jpg,test,13
10126,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5259.jpg,train,1
10127,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5260.jpg,train,17
10128,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5261.jpg,train,17
10129,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5262.jpg,train,1
10130,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5263.jpg,train,19
10131,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5264.jpg,test,17
10132,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5265.jpg,train,1
10133,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5266.jpg,train,17
10134,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5267.jpg,train,1
10135,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5268.jpg,train,1
10136,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5269.jpg,train,17
10137,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5270.jpg,test,17
10138,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5271.jpg,train,17
10139,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5272.jpg,train,17
10140,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5273.jpg,train,17
10141,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5274.jpg,train,1
10142,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5275.jpg,train,1
10143,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5276.jpg,train,17
10144,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5277.jpg,train,17
10145,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5278.jpg,train,17
10146,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5279.jpg,train,1
10147,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5280.jpg,test,27
10148,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5281.jpg,train,13
10149,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5282.jpg,train,17
10150,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5283.jpg,train,17
10151,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5284.jpg,train,17
10152,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5285.jpg,train,1
10153,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5286.jpg,train,1
10154,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5287.jpg,train,1
10155,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5288.jpg,train,17
10156,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5289.jpg,train,17
10157,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5290.jpg,train,23
10158,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5291.jpg,test,25
10159,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5292.jpg,train,17
10160,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5293.jpg,train,17
10161,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5294.jpg,train,17
10162,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5295.jpg,test,11
10163,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5296.jpg,train,17
10164,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5297.jpg,test,6
10165,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5298.jpg,train,17
10166,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5299.jpg,train,1
10167,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5300.jpg,train,17
10168,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5301.jpg,train,1
10169,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5302.jpg,train,1
10170,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5303.jpg,test,11
10171,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5304.jpg,train,17
10172,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5305.jpg,train,17
10173,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5306.jpg,train,17
10174,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5307.jpg,train,17
10175,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5308.jpg,train,16
10176,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5309.jpg,train,17
10177,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5310.jpg,test,8
10178,film,Acquisition-film-amas,./dataset_fairewaste-classification\train\Acquisition-film-amas\film\5311.jpg,train,17
10179,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5312.jpg,train,18
10180,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5313.jpg,train,1
10181,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5314.jpg,train,18
10182,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5315.jpg,train,7
10183,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5316.jpg,train,18
10184,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5317.jpg,train,18
10185,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5318.jpg,train,1
10186,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5319.jpg,train,7
10187,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5320.jpg,train,18
10188,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5321.jpg,train,1
10189,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5322.jpg,test,16
10190,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5323.jpg,train,18
10191,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5324.jpg,test,27
10192,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5325.jpg,train,18
10193,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5326.jpg,train,1
10194,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5327.jpg,train,18
10195,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5328.jpg,train,1
10196,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5329.jpg,test,20
10197,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5330.jpg,train,18
10198,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5331.jpg,train,18
10199,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5332.jpg,train,18
10200,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5333.jpg,train,18
10201,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5334.jpg,test,22
10202,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5335.jpg,train,1
10203,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5336.jpg,train,18
10204,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5337.jpg,train,18
10205,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5338.jpg,train,1
10206,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5339.jpg,train,1
10207,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5340.jpg,train,1
10208,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5341.jpg,train,18
10209,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5342.jpg,train,1
10210,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5343.jpg,train,19
10211,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5344.jpg,train,1
10212,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5345.jpg,train,18
10213,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5346.jpg,train,18
10214,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5347.jpg,train,18
10215,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5348.jpg,train,18
10216,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5349.jpg,train,1
10217,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5350.jpg,train,1
10218,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5351.jpg,train,18
10219,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5352.jpg,test,24
10220,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5353.jpg,train,16
10221,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5354.jpg,train,18
10222,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5355.jpg,train,18
10223,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5356.jpg,train,18
10224,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5357.jpg,train,1
10225,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5358.jpg,train,18
10226,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5359.jpg,train,1
10227,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5360.jpg,train,18
10228,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5361.jpg,test,16
10229,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5362.jpg,train,18
10230,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5363.jpg,train,1
10231,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5364.jpg,test,4
10232,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5365.jpg,train,18
10233,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5366.jpg,train,1
10234,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5367.jpg,train,18
10235,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5368.jpg,train,18
10236,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5369.jpg,train,1
10237,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5370.jpg,train,18
10238,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5371.jpg,train,18
10239,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5372.jpg,train,18
10240,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5373.jpg,train,18
10241,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5374.jpg,train,18
10242,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5375.jpg,train,1
10243,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5376.jpg,train,18
10244,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5377.jpg,train,1
10245,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5378.jpg,train,1
10246,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5379.jpg,train,18
10247,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5380.jpg,train,18
10248,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5381.jpg,train,18
10249,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5382.jpg,train,18
10250,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5383.jpg,train,18
10251,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5384.jpg,train,1
10252,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5385.jpg,train,18
10253,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5386.jpg,train,1
10254,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5387.jpg,test,11
10255,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5388.jpg,test,10
10256,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5389.jpg,train,1
10257,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5390.jpg,train,1
10258,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5391.jpg,train,18
10259,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5392.jpg,train,1
10260,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5393.jpg,train,18
10261,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5394.jpg,train,1
10262,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5395.jpg,train,18
10263,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5396.jpg,train,1
10264,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5397.jpg,train,18
10265,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5398.jpg,train,18
10266,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5399.jpg,train,10
10267,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5400.jpg,train,18
10268,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5401.jpg,train,18
10269,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5402.jpg,train,18
10270,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5403.jpg,train,18
10271,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5404.jpg,train,1
10272,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5405.jpg,train,18
10273,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5406.jpg,train,22
10274,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5407.jpg,train,1
10275,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5408.jpg,train,18
10276,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5409.jpg,train,1
10277,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5410.jpg,train,1
10278,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5411.jpg,train,18
10279,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5412.jpg,train,1
10280,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5413.jpg,train,18
10281,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5414.jpg,train,18
10282,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5415.jpg,train,18
10283,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5416.jpg,train,18
10284,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5417.jpg,train,18
10285,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5418.jpg,train,1
10286,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5419.jpg,train,1
10287,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5420.jpg,train,18
10288,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5421.jpg,train,18
10289,film,Acquisition-film-unitaire,./dataset_fairewaste-classification\train\Acquisition-film-unitaire\film\5422.jpg,train,1
