,category,domain,img,type,task
9662,condensateur,Acquisition-condensateur-unitaire,./dataset_fairewaste-classification\train\Acquisition-condensateur-unitaire\condensateur\4795.jpg,test,10
9663,condensateur,Acquisition-condensateur-unitaire,./dataset_fairewaste-classification\train\Acquisition-condensateur-unitaire\condensateur\4796.jpg,train,13
9664,condensateur,Acquisition-condensateur-unitaire,./dataset_fairewaste-classification\train\Acquisition-condensateur-unitaire\condensateur\4797.jpg,train,13
9665,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4798.jpg,train,1
9666,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4799.jpg,train,1
9667,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4800.jpg,train,1
9668,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4801.jpg,train,1
9669,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4802.jpg,train,1
9670,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4803.jpg,train,1
9671,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4804.jpg,train,1
9672,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4805.jpg,test,10
9673,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4806.jpg,train,1
9674,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4807.jpg,train,1
9675,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4808.jpg,train,1
9676,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4809.jpg,train,1
9677,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4810.jpg,train,1
9678,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4811.jpg,train,1
9679,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4812.jpg,train,1
9680,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4813.jpg,train,1
9681,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4814.jpg,train,1
9682,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4815.jpg,train,1
9683,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4816.jpg,train,1
9684,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4817.jpg,train,1
9685,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4818.jpg,train,1
9686,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4819.jpg,train,1
9687,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4820.jpg,train,1
9688,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4821.jpg,train,1
9689,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4822.jpg,test,7
9690,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4823.jpg,train,1
9691,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4824.jpg,train,1
9692,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4825.jpg,train,1
9693,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4826.jpg,train,1
9694,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4827.jpg,train,1
9695,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4828.jpg,train,1
9696,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4829.jpg,train,1
9697,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4830.jpg,train,1
9698,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4831.jpg,train,1
9699,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4832.jpg,train,1
9700,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4833.jpg,train,1
9701,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4834.jpg,train,1
9702,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4835.jpg,train,1
9703,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4836.jpg,train,1
9704,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4837.jpg,train,1
9705,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4838.jpg,train,1
9706,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4839.jpg,test,14
9707,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4840.jpg,train,1
9708,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4841.jpg,train,1
9709,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4842.jpg,train,1
9710,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4843.jpg,test,12
9711,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4844.jpg,test,9
9712,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4845.jpg,train,1
9713,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4846.jpg,train,1
9714,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4847.jpg,train,1
9715,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4848.jpg,train,1
9716,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4849.jpg,train,1
9717,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4850.jpg,train,2
9718,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4851.jpg,train,2
9719,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4852.jpg,train,3
9720,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4853.jpg,train,4
9721,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4854.jpg,train,4
9722,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4855.jpg,train,4
9723,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4856.jpg,test,1
9724,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4857.jpg,train,4
9725,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4858.jpg,train,4
9726,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4859.jpg,train,4
9727,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4860.jpg,train,4
9728,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4861.jpg,train,4
9729,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4862.jpg,train,4
9730,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4863.jpg,test,2
9731,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4864.jpg,test,11
9732,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4865.jpg,train,4
9733,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4866.jpg,train,4
9734,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4867.jpg,train,4
9735,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4868.jpg,train,4
9736,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4869.jpg,train,4
9737,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4870.jpg,train,4
9738,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4871.jpg,train,4
9739,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4872.jpg,train,4
9740,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4873.jpg,train,4
9741,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4874.jpg,train,4
9742,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4875.jpg,train,4
9743,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4876.jpg,train,4
9744,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4877.jpg,train,4
9745,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4878.jpg,train,4
9746,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4879.jpg,train,4
9747,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4880.jpg,test,2
9748,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4881.jpg,train,4
9749,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4882.jpg,train,4
9750,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4883.jpg,test,2
9751,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4884.jpg,train,4
9752,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4885.jpg,train,4
9753,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4886.jpg,train,4
9754,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4887.jpg,train,4
9755,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4888.jpg,train,4
9756,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4889.jpg,train,4
9757,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4890.jpg,train,4
9758,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4891.jpg,train,4
9759,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4892.jpg,test,10
9760,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4893.jpg,train,4
9761,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4894.jpg,train,4
9762,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4895.jpg,train,4
9763,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4896.jpg,train,4
9764,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4897.jpg,train,4
9765,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4898.jpg,train,4
9766,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4899.jpg,train,4
9767,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4900.jpg,train,4
9768,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4901.jpg,train,4
9769,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4902.jpg,test,13
9770,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4903.jpg,train,4
9771,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4904.jpg,test,1
9772,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4905.jpg,train,4
9773,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4906.jpg,train,4
9774,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4907.jpg,test,14
9775,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4908.jpg,train,4
9776,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4909.jpg,train,4
9777,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4910.jpg,train,4
9778,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4911.jpg,test,10
9779,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4912.jpg,train,4
9780,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4913.jpg,train,4
9781,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4914.jpg,train,4
9782,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4915.jpg,train,4
9783,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4916.jpg,test,4
9784,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4917.jpg,test,5
9785,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4918.jpg,train,4
9786,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4919.jpg,train,4
9787,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4920.jpg,train,4
9788,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4921.jpg,test,5
9789,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4922.jpg,train,4
9790,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4923.jpg,train,4
9791,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4924.jpg,test,9
9792,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4925.jpg,test,5
9793,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4926.jpg,train,4
9794,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4927.jpg,train,4
9795,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4928.jpg,test,9
9796,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4929.jpg,train,4
9797,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4930.jpg,train,4
9798,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4931.jpg,test,14
9799,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4932.jpg,train,4
9800,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4933.jpg,train,4
9801,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4934.jpg,train,4
9802,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4935.jpg,train,4
9803,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4936.jpg,train,4
9804,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4937.jpg,train,4
9805,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4938.jpg,test,9
9806,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4939.jpg,train,4
9807,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4940.jpg,train,4
9808,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4941.jpg,train,4
9809,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4942.jpg,train,4
9810,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4943.jpg,train,4
9811,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4944.jpg,train,4
9812,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4945.jpg,test,12
9813,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4946.jpg,train,4
9814,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4947.jpg,train,4
9815,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4948.jpg,train,4
9816,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4949.jpg,train,4
9817,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4950.jpg,train,4
9818,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4951.jpg,train,4
9819,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4952.jpg,train,4
9820,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4953.jpg,train,4
9821,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4954.jpg,train,4
9822,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4955.jpg,train,4
9823,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4956.jpg,train,4
9824,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4957.jpg,train,4
9825,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4958.jpg,train,4
9826,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4959.jpg,train,4
9827,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4960.jpg,test,14
9828,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4961.jpg,test,10
9829,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4962.jpg,train,4
9830,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4963.jpg,test,9
9831,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4964.jpg,train,4
9832,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4965.jpg,train,4
9833,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4966.jpg,train,4
9834,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4967.jpg,test,8
9835,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4968.jpg,train,4
9836,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4969.jpg,train,4
9837,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4970.jpg,train,4
9838,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4971.jpg,train,4
9839,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4972.jpg,train,4
9840,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4973.jpg,train,4
9841,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4974.jpg,test,8
9842,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4975.jpg,test,11
9843,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4976.jpg,train,4
9844,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4977.jpg,train,4
9845,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4978.jpg,train,4
9846,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4979.jpg,train,4
9847,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4980.jpg,test,7
9848,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4981.jpg,train,4
9849,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4982.jpg,train,4
9850,ferreux,Acquisition-ferreux-amas-mono,./dataset_fairewaste-classification\train\Acquisition-ferreux-amas-mono\ferreux\4983.jpg,train,4
